Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
102,B000G7V394,A38066R2KRNBE5,"T. Desmond ""T. Desmond""",0,0,5,1240963200,Great product at a great price,"These pretzels are almost addictive they are so good.  At $24 for the 12-pack they are a bargain as well, beating the local grocery stores."
103,B000G7V394,A2UW40Y3RJEFGY,goldencz,0,0,5,1186185600,love these pretzels,"Snyder's offers a great pretzel with alot of crunchy, salty goodness.  An excellent buy for pretzel lovers!"
104,B000G7V394,A1NAYTJYPL3EXI,"Skeezer Pleaser ""I hate you""",0,1,5,1240963200,Pretzel's Choice -- My favorite Afternoon Snack,"""You are indeed, a twisted pretzel of a man!"" croaked my lovely, at least in my own eyes anyway, wife Dorothy D. Pretzel. After that it was love at first bite. Even though wifey strictly watches my diet for me, I like to sneak a snack of these delicious pretzels when she's not looking. I'm a rebel, what can I say? In fact, I've added these to my wishlist, along with a few other items you can pick up for if should you so desire. Now if you don't mind, Dorothy's calling for me, she needs pumiced again. Life is good."
105,B000G7V394,A12E0TM5FA30W4,"Dave Bert ""Dave Bert""",0,1,3,1186963200,Hardly any salt on pretzels.,"I like the pretzels, but there is hardly any salt on the pretzels. I've eaten several boxes with the same result. The salt is 90% in the bottom of the bag. I would rate the product a 5 if the salt was on the pretzels. I don't know if is a quality control problem or if some one is shaking the box a LOT. I hope they can fix the problem. I won't buy them again. Other products are better for the salt. The baked pretzels have a special quality to them, but they need the salt for me. Good Luck!"
106,B000G7V394,A2A5OQT2N7S5AX,L. Shapiro,0,3,1,1294012800,Pretzels hard but not tastey,Pretzels have no taste. Salt is almost nonexistent. Would never order again. I now give them to my dog to chew instead of bones for his teeth and to remove tartar.
107,B004HN3ONQ,A2W9I628I6SE1U,"Kort ""Art, Music, Book & Movie Enthusiast""",46,50,5,1302566400,The BIG TUB!,"Are you ready to satisfy a hunger those <a href=""http://www.amazon.com/gp/product/B001EO5Y5M"">smaller jars</a> just can't satiate?<br />Need to make 3196 pieces of Nutella covered toast?<br />Feel like really scaring that creepy guy at work with the nut allergy?<br />Always wanted to swim in a sea of Nutella?<br />Want enough Nutella to feed an army and then use the container as a diving mask?<br /><br />Well, look no farther. Ferraro's 11 lb. Big Tub will make all of those dreams come true. And more."
108,B004HN3ONQ,AZ08ZDN4XKTK4,David W. Teeter,15,16,5,1330041600,"Big, but not big enough","You may think that this is a lot of Nutella, but it's not.  I ordered this product thinking that I could bathe in it, but no.  It wasn't nearly enough.  If you want to fill your entire bathtub, you will need at least 6 jars.  Once all six arrive, you will be swimming in a sea of Nutella, just like me."
109,B004HN3ONQ,A2YVR56QFJICB1,Nikole1030,11,13,5,1308355200,You can never have too much Nutella...,"My family recently took a trip to Italy & we saw these giant containers of Nutella everywhere. My brother-in-law really wanted one but we had no way to get it home. We sent him this for his birthday & he's in Nutella heaven...even hosted a Nutella party! It is delicious & the Nutella from Italy actually tastes better than the Nutella we can get here in the states...don't know why though. It is so GOOD, don't know why its not more popular in the US cause its everywhere in Italy."
110,B002HQGNYW,A3F7WHZDCEMHQZ,M. Moore,0,1,3,1330992000,Too Sweet,"Consistently on Amazon, the sugar-coated toaster pastries are cheaper than the exact same item without the sugar coating.  Why is the healthier version cheaper?  These toaster pastries are too sweet, but would be perfect without the sugar coating."
111,B001KUOHDU,A2F6YT3FS5FN8C,A. Good,1,1,5,1343692800,Wonderful,"Wonderful product - makes awesome bread, tastes delicious, organic, AND PACKAGE IS PLASTIC so the flour wont get stale before you open it!!! :D"
112,B007OT5280,A3VWC97CW4BKIQ,Trevor Spicer,0,0,1,1350777600,Dog rejected it. Threw up. Expensive.,"My lab is getting older (9+) so we decided to ""upgrade"" her to a nicer (aka more expensive, fancier?) variety. We have had good luck with Nature's Variety so we stuck with it. We tried a much smaller bag of this food, which lasted about 2 weeks, and our dog seemed to love it.  Bought the larger bag, dog had first serving, then threw up.  Second serving; threw up. After that she refused to eat it. Perhaps a bad batch?<br /><br />I switched back to the previous variety (at less cost) and the dog is happy.<br /><br />I'd avoid this variety in the large, expensive bag until you've spent 4 weeks using it from smaller bags.  You don't want to get stuck with a $85+ bag of dog food that your dog rejects."
113,B004IUT9D2,A3B7VQBL6KA86F,Jeff4U,0,0,5,1320364800,Very good ... save money without sacrificing flavor!,"I've always like Tully's coffee and this one is no exception.<br /><br />This was my first attempt of substituting ground coffee in my Keurig machine by using the <a href=""http://www.amazon.com/gp/product/B0051SU0OW"">ekobrew Cup, Refillable K-Cup For Keurig K-Cup Brewers</a>. I previously bought K-cups on a regular basis, but due to constant price increases that luxury has ended for me.<br /><br />What I discovered:<br />- this twin pack lasted me 5 weeks (equal to 105 K-cups at 3 cups per day X 35 days)<br />- I paid $13.99 (K-cup boxes would have cost me $59.98 at $29.99 per box X 2)<br />- the flavor was fabulous, just like the K-cups<br />- you can control strength by choosing more or less coffee in the Ekobrew (I fill to the max)<br /><br />I'm very happy now! I can still use my Keurig, get a great cup of coffee, for 1/4th of the k-cup price.<br />Sure, it takes me a little longer to make coffee, then rinse out the Ekobrew, but this is still much quicker than using the old auto-drip type coffee maker.<br /><br />Price notes:<br />- NEVER ever pay more than $8.99 per 12oz bag!<br />- I paid $6.99 for ""Starbucks Italian Roast"" at Kroger (on sale)(my favorite coffee!)<br />- I paid $4.50 for ""Caribou Mahogany"" at Publix (buy one, get one free deal)<br />- Dunkin' Donuts coffee costs LESS at Dunkin' Donuts than Amazon<br /><br />In our struggling economy, there are ways to save money with only minor sacrifices.<br />I hope my review has helped,<br />Jeff"
114,B004IUT9D2,A2OMY2M5HZR8YW,"Meg ""MDS""",0,0,5,1316908800,Good!,Tully's is good coffee! I didn't realize I was getting the ground coffee and yet I haven't noticed a difference in taste! I'm really glad I accidentally tried this b/c now it saves time and doesn't taste stale. I use the Tully's k-cups and then saw this on sale. I like it b/c it's strong but not bitter like Starbucks. it's not acidic like cheap coffee. Perfect french roast! Price is very good too!
115,B000LQJKI6,A1E29194QNFHFG,Emmly,14,17,5,1209772800,Fantastic,Nothing... and I mean absolutely nothing compares to these. Semi-hard chocolate shell outside and incredibly smooth chocolate inside. It's heaven in a box. Godiva DOESN'T EVEN COMPARE.<br /><br />The absolute best chocolate ever.
116,B000LQJKI6,A2SS3C3B4Y5U31,"Slovia Gabay-crichton ""Jamaican Beach Bum""",12,15,5,1197763200,The best chocolates in the world,"These are the best chocolates in the world, all the others dim in comparison including godiva."
117,B000LQJKI6,A3IE5AFKXIRS12,B. Alisantosa,7,9,3,1274745600,Guylian chocolates,"This item arrived about 9 days (from the time I ordered until I received them).  I consider the price of the item is expensive ($24.25--- $13.89 for the price of chocolates plus $10.36 shipping cost).  While Walmart has this item for just $8.00 and some change.  If I would have known that Walmart got this item, I would have not bought it from this merchant."
118,B000LQJKI6,A383XURHVF8ON6,Mrs. Kilo Delta,7,9,5,1228435200,Really good chocolate,"I love chocolate, and these Guylian chocolates are awesome, the hazelnuts are so finely ground and it's a heavenly flavor when combined with the soft marbled chocolate.  These chocolates are best consumed by nibbling away at them.  I've moved on to the Guylian Praline Twists, they're the same thing as the seashells but in individually wrapped form.  At my local store, the twists are less expensive than the boxed seashells, between 30-50% cheaper when looking at the price per ounce.  Since they're for me, I don't need the fancy gift packaging that the seashells have.  :)"
119,B000LQJKI6,A1Z4LX3Q1YMF84,"Cindy A. Osterhout ""Cindy O""",2,2,5,1334880000,"These are my favorite ""in States"" chocolate goodies.","I never was much of a chocolate person. I grew up preferring Strawberry, then Vanilla, and, lastly, chocolate.<br /><br />Then when I was 35, my husband took me with him on a business trip to Switzerland. What a treat that was! Lining the main boulevards were small confectionery shops filled with cocholates the likes of which I had never, ever laid eyes upon. A tiny box of chocolates that would be about 5 inches square and hold 12 pieces of candy cost around $30. But I had no idea that Chocolate could taste so exquistely good or look so beautiful. Little candies with 3 layers of chocolate in various flavors topped with small green candy looking twigs, or hearts, or diamond shapes.<br />Truffles made with plain chocolate or all different types of liquors. If I could have afforded it, I would have eaten myself into the size of a blimp. And the sales people were so delightful, always reminding me that this box was made Today and was meant to be eaten TODAY or it would get stale. I thought about our boxes of chocolate that sit on the shelves for weeks or months and winced. Thankfully, lots of walking was required to see the sights and I was able to eat what I could afford and still not gain! It was like Heaven.<br /><br />But then, back to the States we came. Hersheys just didn't cut it anymore. So I began taste testing what I could find locally always recalling the vendors' words ""that chocolate was made today and is to be eatenn today."" I tried Truffles, I tried mixed boxes whose photos made them LOOK LIKE the insides of the tiny little boxes in Switzerland. But nothing measured up.<br /><br />One day, I was in a local store and sighted these Guylian Belgian Chocolate Sea Shells. It was my turn to bring treats to a group I go to on Thursdays. The chocolates were on sale and I had noted that the Belgian chocolates I had tried did seem fresher than the others, and tasted better than other brands shipped in Stateside. So I bought two boxes and trooped off to my meeting.<br /><br />As Soon as I had put the chocolate out, I checked to make sure that no one else had brought chocolate as a treat. Nope. Then I took one and ambled away to give them a taste. I wanted to make certain I hadn't bought something awful. So with my back turned to the group, I tried out a piece. I popped the whole thing in my mouth and went through my usualy routine for checking chocolate. I let the piece of candy just lay on my tongue for about 25 seconds until it had softened up and then began lightly and politely sucking on the chocolate. Oh my. It was fresh and had a delightful sweet chocolate taste very similar to the Swiss Chocolate I so loved. In fact, this was just a bit creamier. With little time to spare, I went ahead and bit into the piece expecting solid chocolate. But no, there was a soft inner core of ever sweeter, softer, creamier, fresher, chocolate in the center. I was Delightfully Surprised. Hating to hurry, I went ahead and chewed the piece up so that I could join the group.<br /><br />But my what an experience. I found myself going back to the counter several times during the afternoon, to get another piece of that chocolate I had brought. I urged the others to try it and each one was also very impressed with this chocolate. Where DID you get these? Were they terribly expensive? How long do they keep? Can I put them in my candy jar or will they melt? The SeaShells were an overwhelming success. I shared that I got them at the local pharmacy on the corner, that they were currently on sale, best to eat them as soon as possible, but they will keep in the freezer without problem for a year, and, yes you should be able to keep them in the candy jar as it was then winter here in Arizona, but I would not put them in a jar during the summer. I have found that even with air conditioning, delicate chocolate does not hold up well out of its box when it is hot. Somehow the candies sense the outside heat and their insides get really old and stale and melt. Ugh. Best to keep them in the fridge in the summer. If you buy them on sale as a gift, stick them in the freezer to preserve them like new.<br /><br />I am amazed at how good these are and I do pick them up on sale and pop them in the freezer for gifts, and keep them hidden in the fridge as a treat for myself. They are indeed, the best ""other country, Stateside Product"" I have found. Whatever theis company does is amazing because these tender candies stay fresh and edible for those of us here. So, I highly Recommend them as they are my favorites. I would NOT order them in the summer or when it starts to get warmish at all as they will probably melt in transit unless they are shipped in dry ice, which I do not know. But I only have them shipped in the dead of winter because it can get so warm here at any time.<br /><br />So, If you are a candy eater, and love foreighn chocolates, then get some of these. They are a wonderful treat. I hope you like them as well as I do.!"
120,B000LQJKI6,A2A1XYSB692L6J,"Patricia ""A Reader""",2,2,5,1308355200,T__H__E.......B E S T............B E C A U S E...,"When these delightful GUYLIAN BELGIAN CHOCOLATE SEA SHELLS, were on sale at my local department store, many years ago, my mom bought them -- because they were on sale.  But after TASTING these yummy morsels, we knew that these were the BEST chocolate ANYWHERE -- on sale, or not!<br /><br />A few years later, my sister came to visit.  We bought some more Gulian Belgian Chocolate Sea Shells. (don't remember if they were on sale then or not), in honour of her visit.  She took ONE bite of one....and summed up what my mom and I had thought ever since WE had first tasted them:<br /><br />  ""...I can't believe how good they are!""<br /><br />.......................................................<br /><br />THE REAL REASONS WHY THESE CHOCOLATES ARE S_O GOOD Dept.<br /><br />Many years after her visit, I was watching The History Channel, and they mentioned Belgian chocolate, and showing how it was made.  I remember the voice-over saying that Belgian chocolate is even better than French chocolate -- and giving the reasons for this.<br />1) Belgian chocolates are made from the freshest of the most fresh ingredients.  2) Belgian chocolates are made by people who take IMMENSE PRIDE in their profession, and want to make sure everything is JUST right!<br /><br />.....................................................<br /><br />FALSE ECONOMY.....DON'T GET STUCK LIKE I DID!! Dept.<br /><br />I recently made the mistake of trying to find a ""Belgian Chocolate Bargain"" on Amazon.  Believe it or not, it was an 11-pound BLOCK of Dark Belgian chocolate.  WORST culinary mistake I ever bought, (I won't mention my home-made kitchen disasters here.) The greater the cocoa content, the harder the chocolate, you see.  I don't know if it was mentioned or not....but I probably would have bought this anyway, so delighted am I with BELGIAN chocolate.  I wound up with something SO huge, and SO hard, that I was lucky a friend of mine's husband was able to break it into twelve smaller blocks -- with his home-workshop SAW!  He didn't dare break it into slices, because this could have BROKEN his saw!  So I am left with 12 blocks of approximately 1 1/2"" x 2"" x 3"", that I will probaby have to grate, then powder in my blender.  IF, that is, I don't get disgusted enough to throw the whole thing out.  Sadly, these hard BLOCKS of Belgian chocolate are no longer fresh....or that tasty, either..........<br /><br />...................................................<br /><br />THE ( YUMMY! ) BOTTOM LINE:<br /><br />So, for a treat, DON'T look for a super-bargain....even in Belgian Chocolates.  Save money by fore-swearing pizza for a few months, or other such economies.  GUYLIAN BELGIAN CHOCOLATE SEA-SHELLS, (here in the 8.82 ounce ""REGULAR economy"" pack), offers bite-size morsels of true confectionary ART!  They are better than ANY chocolate you have ever tasted -- unless you have tasted Guylian Belgian Chocolate Sea-Shells before!  Give them to anyone you appreciate and admire....including yourself.  And you, (or whomever you give them to), will surely echo my sister's words:<br /><br />  "".....I can't believe how good they are!"""
121,B000LQJKI6,AK7CAW3N1XZV6,"Beth Cholette ""doctor_beth""",1,1,5,1329177600,BEST luxury chocolates--bar none!,"These are my absolute favorite chocolates!  Although I usually prefer dark chocolate, nothing beats the unique taste of Guylian.  These are actually more like a truffle, as each chocolate has a smooth, creamy hazelnut praline filling.  I guarantee that the taste is like no other chocolate that you have ever tried, yet you will be blown away by how absolutely melt-in-your-mouth delicious these are!  And the best part is that these are readily available and VERY affordable; I buy them for myself when I need a special treat.  Highly recommended!"
122,B000LQJKI6,A243SG7690TIXB,Senthil Paramasivam,1,1,5,1324944000,Great Chocolate,Great Chocolate. Loved it. I was looking for the one in the tin boxes I could not find so settled for this. Paid $12 or 13 sometime ago at Amazon.<br />Yesterday I noticed its available for $7 at Walmart
123,B000LQJKI6,A1SVJRFKPTER9A,Sarah C.,1,1,5,1313712000,These are the best chocolates out there,"I truely think these are the best tasting chocolates available on the market. I happen to love hazelnut and chocolate so this is just a heavenly way of mixing both. I highly recommend. I can not seem to find them in any of my local stores, so I order them on Amazon and the shipping and delivery has been great too."
124,B000LQJKI6,A26W7QN8NRKR63,Maria Petrova,5,7,5,1218499200,Best in the world,"These are hands down the best chocolates I've ever tried. I live in New York, I've had every possible type of chocolate here, and in Paris I indulged in many kinds... but this is unbelievable. Godiva is far too pedestrian to even compare to these. Eat them SLOWLY and let one melt in your mouth. You'll be in heaven."
125,B000LQJKI6,AF19DB3JIPX9O,"SM ""Swenada""",4,6,5,1247788800,yum,"The question I have after reading the reviews here is 'why are people even remotely thinking about comparing these chocolates to Godiva??????' C'mon people there is absolutely NO comparison, are you guys nuts? lol<br /><br />This chocolate is THE BEST chocolate ever!!!!!!!!!<br /><br />...and I have tried almost every chocolate that exists...<br /><br />If you buy it and don't like it, I guarantee you that I will love to have them..."
126,B000LQJKI6,A852I21I0KLM0,chinagirl3343,0,0,3,1337817600,Well it was melted...,The item arrived melted. I do really want to try it and will look around my local grocery stores to see if I can find it.
127,B000LQJKI6,A3GEGS0DUHCRSO,nocooking,0,0,4,1336262400,Buy from Walmart,"First of all, I'd get these from Walmart, as they're hugely cheaper there - even paying shipping I think they were about half the price.<br /><br />In terms of the chocolate quality - I thought it was good.  Guylian shells are definitely not something you'll confuse with fresh Belgian pralines.  I'm assuming the freshness issue accounts for the difference in taste between these and something like Corne Toison D'Or in Brussels, or any one of the really good Belgian chocolate-makers whose products are flown here from Belgium and sold immediately or disposed of so that customers only get freshly-made chocolates.<br /><br />Providing one understands these are made economically to survive on the shelf, and are not to be compared to the amazing, delectable but quickly-spoiled types for which one either goes to Brussels or pays a fortune in shipping, I think these make a great, relatively inexpensive chocolate."
128,B000LQJKI6,A1A3YH7VACTTKB,"R. Dugas ""Opus Fan""",1,2,5,1238630400,Guylian Sea Shell Chocolates,The chocolates are very tasty and look like real sea shells. They are perfect for decorating a wedding shower cake.
129,B000LQJKI6,AXBMBT1P1VVBF,05Roadking,4,7,5,1196553600,Yummy...,"These are YUMMY.<br />Last Christmas, my niece got me hooked on them.<br /><br />Shhh, she doesn't know it yet, but she is getting four boxes this Christmas.<br /><br />You can't go wrong with these.  Everyone that likes chocolate, is sure to enjoy the complex sea shell shapes, as well as the wonder called, Belgian Chocolate."
130,B004WSZYRU,A2KOJVXYR2ZUEI,"Robert M. Aubin ""Bob Aubin""",2,3,1,1314748800,Not as described and more regular coffee and teas added,I am extremely disappointed in this offer. The advertisement states several different types of flavor coffees which is what you do not receive. The box contained several regular flavor coffee and decaf coffee with many teas added as a filler to make the 96 cup total. I would not buy from this supplier again! False advertisement! Amazon should be ashamed to be promoting this kind of rip off! I hope you enjoy the money you stole from me because it will be the last!
131,B004WSZYRU,A2E1F2LDIKDVHK,Miss Haha,0,0,5,1328400000,Excellent mix,Order came quickly with a large variety of flavors to try and at least two of each flavor (so you don't have to share your cup).
132,B003EMO7GY,A3NK0WFXE8BEX0,Gloria E.,0,0,5,1350000000,LOOK ! candy bar,"Seems silly to be offering a review of my favorite candy bar...I also like Big Hunk! Honestly, whenever I go into a store, I look to see if they have LOOK! Most often they do not, so I was thrilled to find it here on Amazon. 24 count did not last very long. My whole family loves LOOK! so I had to share. Chocolate coated goodness! Try LOOK!"
133,B003EMO7GY,ATWDZE6S4I7MG,belair,0,0,5,1325376000,old days,"I bought this box of LOOK candy bars for my mother. When I was a kid in southern California, these were herfavorite candy. However, they are not avaliable in stores where we live now. The candy arrived fully in tackand in great condition. My shippment also arrived in a very timely manner. Will be a repeat purchase I am sure."
134,B0000D9MYM,A1MNNRPNW5BPT1,"M. Davis ""Sneako""",3,3,5,1161734400,26 month,"The X.O is actually a 26 month aged hard Gouda, iGourmet might have extended it another 10 months.  The color of this cheese is by far one of the best attributes.  A dark bold orange with slight white between it and the rind to present itself amazingly well on any cheese plate.  OK for grating to provide a nice color contrast, or just cut a wedge and leave it in a window for a quality display.  Also available are 16 month aged Beemster cheese which is not quite as sharp, nor as deep an orange color."
135,B0000D9MYM,A3RUST0G205O3L,J. Brown,2,2,5,1204588800,"Smells like feet, tastes like heaven","My girlfriend loves aged gouda and I'm a fan too. I bought this as part of her Valentine's Day present, but I think I eat just as much of it as she does. She thanks me profusely every time she breaks it out and has some (so long as she doesn't notice I've been nibbling). It is so rich and flavorful that if you like gouda at all, you owe it to yourself to try this at least once.<br /><br />P.S. The [...] service was excellent as well, truly a pleasure!"
136,B0000D9MYL,A2F5RJGF4QE9A1,Angie Sides,2,2,5,1239667200,Tastes great,"Cheese is great, just what we were looking for considering it is hard to find this product."
137,B0000D9MYO,A3PMFWQ2W7SPTP,E. Zamis,4,4,4,1319155200,Contains Chlorophyll for Hair & Skin,"I'm sure this is great for cooking but I have purchased because it is great alone or mixed w/olive or coconut oils for my hair.  I am African American w/relaxed hair and the chlorophyll in the avocado oil stimulates healthy skin, scalp and hair.  Oil is not to heavy for 4a/b type hair. I would recommend looking up the benefits of avocado oil & chlorophyll for your hair & skin if that is of special interest.  This is the first brand of avocado oil I've found that has a concentrated level of chlorophyll as most oils are refined for cooking purposes."
138,B0000D9MYO,A1LW3BJ535N1YT,Barbara L. Walker,4,4,5,1308182400,New to this oil.,I am new to avocado oil. I chose this  oil because of it endorsed health benefit. I am a heavy user of olive oil and this oil by comparison too has its own unique flavor. one that is very refreshing. And for me different.I like it!
139,B0000D9MYO,A3ID40LCZO3RVU,Orlando,4,5,1,1326844800,Not the taste of Hass,"I want to return my recent purchase of Olivado Avocado oil. The oil is not at all like the seller/manufacturer had described it to be. Doesn't smell or tastes like Hass avocados. Hardly. Tastes more like cooked leafy greens. I am beginning to believe that buying avocado oil online is probably not the best way to go. This is the second brand of avocado oil (also tried San Pietro Chilean Organic avocado oil) I've purchased and both have been horrible. Maybe manufacturers of these oils should be more honest in describing the tastes of these oils so that the consumer would know what to expect. If they say it should taste mild and buttery than that's what one expects. Not citrus-like or herbaceous like described by others consumers. Also, I've read that avocado oil can go rancid despite the date on the bottle. That if it smells and tastes odd then probably it's rancid or on its way there. I've come across lots of oils in my lifetime and never the tought of it being rancid has ever entered my mind. Probably because I've never really come across any until now. Maybe avocado oil is a far to delicate of an oil that needs to be stored and handled in a special manner which too many sellers don't know how to. Anyway, I think I would give some other oil a try.<br /><br />Note: This is a follow up to my review. I wouldn't do business with this company ever again. Besides selling me a bad product, they make me responsible for shipping costs. So that means that instead of the $21.97 reimbursement,  I will only be credited $11.99 and they would not do so unless I ship them back the product which I had to pay $5.  to get it back to them. ""Natural Zing you ripped me off"". I am out $15.  and am very upset.<br />Sincerely,"
140,B0000D9MYO,A17V9XL4CWTQ6G,Chandler,2,3,4,1329868800,I adore it but I'm pretty sure it has some olive oil mixed in,"First of all, this will change how you cook if you are anything like me.  I have no idea why I didn't hop on this avocado oil train long ago but I just discovered it at Whole Foods.  This takes salads and meals to a whole other taste level.<br /><br />I try to have a monounsaturated fat at every meal due to the health benefits and the scores of studies as well as personal experience showing they assist in weight loss when combined with a regular proper calorie diet. (These are the good fats) so I include lots of avocados and olive oil in my diet naturally....I'll make salads, pastas, hummus, tapanades for sandwiches, combine beans and corn with avocados etc, make a california veggie burger cooked in olive oil and topped with avocados, red peppers, etc in a pita...so replacing my olive oil with avocado oil has brought on wonderful new flavors.<br /><br />That said, with culinary training under my belt, I'm exceptional at picking out individual flavors in foods and I taste olive oil as a component here as well.  This is made by olivado which I'm assuming is likely an olive oil company by the name so it could simply be they are using the same presses to press out the avocados.  It isn't something that bothers me as I love olive oil, but it gives the avocado flavor a milder taste so I'm anxious to try some other brands as well.<br /><br />I personally feel this is an oil everyone should have on hand.  The flavor is a whole new depth when using oil that is unique and unexpected and I'll always have some, no matter what brand, in my own cabinet. I find myself reaching for this to replace other oils in recipes very often."
141,B0046HC0ZG,A1JK1DGHIAT32X,R. Butler,0,0,5,1317772800,Yummy,"Very good, much better than the coconut flavored M&Ms (that don't even contain coconut). These have a candy shell, some chocolate, and actual coconut flakes inside."
142,B0046HC0ZG,ASJ0MKRFZC47B,Mermaid,0,0,4,1308873600,Amazing!,I think these are very pricey - even the Amazon pricing is more than where I found them yesterday.  Fortunately I had a coupon for them so I decided to try them.<br /><br />Cost aside - OMG!  They are so good!  The little brown pieces have actual pieces of shredded coconut inside them!  I was completely unprepared for that.  I had expected artificial coconut flavoring.  I can understand charging more for actual coconut!<br /><br />These will be perfect in a candy dish at my next girls get-together!
143,B0046HC0ZG,A2552G2MTZSLXC,Matt Matt,0,0,4,1307750400,Perfect name - Almond Joy Pieces,"I love these,<br />they are not easy to find for-sale in the stores<br />Do Not confuse these with ""M&M Coconut""<br />These are MUCH BETTER<br />Almond joy pieces taste wonderful<br />I would recommend them<br />I like them because they have tiny shreds of coconut<br />which is not just coconut flavor like the other brand<br />I would give 5 stars if they came in Dark chocolate<br />I keep and eat them in the fridge/freezer"
144,B004T5MMYY,A1HG82U7GY9531,J. Paschal,1,1,5,1346630400,Aromatic,"I purchased these fresh curry leaves to make a South Indian Stew and it was a wonderful (and needed) addition. Once added to the tarka (tempering)along with a few other spices, these leaves immediately give off a strong yet aromatic citrus like aroma. Although most commonly used in curries, leaves from the curry tree can be used in many other dishes to add flavor. In Cambodia, Khmer toast the leaves in open flame or roasted it to a crunch and crushed it into a soured soup dish called Maju Krueng. These leaves are NOT related to curry powder and you should purchase these fresh not dried for the best flavor for your dishes. Although it is nit advised to store these in the refrigerator, I have found that if wrapped properly in several paper towels then placed in a ziploc bag, they do last for a few days and up to a week. Discard the leaves that are black."
145,B004T5MMYY,A1SSPRKU29O338,E.D.,0,0,3,1350864000,"Fragrant, but many brown leaves.","When the leaves arrived they were fragrant and about half were green and half brown. In a couple of days they were mostly brown. Usable, but I'm going to look for Fresher leaves."
146,B004T5MMYY,A28RF4WNJAEZLX,Kirti Gujar,0,0,4,1347321600,Wish i could get more for less,"I loved the curry leaves, they were fresh and green when they arrived in the box. I wish I could get more leaves at the same price as combined with shipping it can get very expensive"
147,B0000DDSDX,A3DHJBHX6A84LB,Loroz,0,0,5,1299974400,Excellent coffee,"I was at a restaurant with several people and had coffee after the meal.  The restaurant served this Tazzina brand of coffee.  When each person took a sip, we all looked at each other and commented this is the best coffee I've ever had!  We called the waitress over and asked what brand of coffee we were drinking and she was kind enough to bring out the bag so that we could write it down.  I now order this for my office and we all look forward to a pot every morning."
148,B001EO777U,AJV67KWZX2PJH,"T. DeGroot ""Fly Navy""",8,8,3,1271808000,"Cafe Bustelo Mexican Blend, Better Than Most","I'm not a coffee snob, but I do appreciate a good cup of robust, freshly brewed, French roast coffee.  Occasionally I just don't have time to fire-up a  brewed cup, so I'm always on the lookout for a good instant at a fair price.  I'd heard positive things about Cafe Bustelo Mexican Blend, so I decided to purchase the Amazon 4-pack and give it a try.  The box arrived in good shape with the bottles individually bubble-wrapped and protected. The bottle itself has a beautifully designed logo in appealing colors....Now for the taste test.  I did not hold the illusion that this coffee would rival drip, and it did not.  It was however, a good instant, more flavorful than most, and infinitely better than Folger's (one of the worst).  It reminded me of Taster's Choice, another good instant, but extremely over-priced.  Bottom line: This is a good instant at a fair price.  If you like instant coffee and don't expect ""as good as fresh-brewed"", you won't be disappointed.  Skip the Taster's Choice and give Cafe Bustelo Mexican Blend a try."
149,B001EO777U,AUC9B7Q34N6BP,Leigh,2,2,5,1317340800,Tried all kinds of instant,"..... Buestelo is the best so far.  I have re-order several times! Smooth, strong, bold, with a very soothing aroma.  This is all I drink now at home and in the office!"
150,B001EO777U,A16TE3MO6LY321,"A. Hardy ""ebayqueen""",2,2,5,1306713600,"Excellent flavor, decent value","As a long-time owner of a pair of espresso stands in the PNW, coffee is an important part of my life.<br /><br />Cafe Bustelo Mexican Blend is, hands-down, the best instant coffee in today's marketplace.<br /><br />Coffee snobs need not turn up their noses;  if an instant is what you require, buy this and enjoy your cuppa!"
151,B001EO777U,A1HCNCGUZWQYLJ,"P. Watters-Abbinanti ""an optimist in the making""",2,2,4,1273190400,Tastes as good as fresh-brewed...,I was tired of spending $$ everyday for my morning coffee at work. I found Bustelo Mexican Blend at a local Hispanic Supermarket and was pleasantly surprised. It is much better than Starbuck's instant and Bustelo's is a fraction of the price.
152,B001EO777U,A3VKHO9N0Z8W0R,"Gary Van Ess ""badgervan""",2,2,4,1267920000,Good Enough,"I bought this brand because of the price. Very much like Nescafe Instant, it's a step below Taster's Choice, but much cheaper and good enough as a backup to fresh perked when you're out or in a hurry."
153,B001EO777U,A343YKSLPRVQDX,R. S. Thompson,2,2,4,1265500800,delicious instant coffee,"i regularly drink instant coffee for the convenience - bring water to a boil, stir in and drink.<br /><br />after having tried several brands: folgers, 'super-large' retailer shelf brand, nescafe classico, and tasters choice, i would say that the cafe bustelo mexican blend has the most pleasant taste.<br /><br />mellow with a less bitter finish than the brands i mentioned.<br /><br />with a bit of instant creamer and cinnamon sugar added it makes a pleasant morning (or anytime) warm beverage - in a snap with no coffee filters to throw out or clean.<br /><br />reccomended for instant coffee drinkers."
154,B001EO777U,A2ZEFDVX4X5TPX,"Thomas A. Roberts ""tomrgalvtx""",2,3,5,1281139200,Best Instant Coffee no doubt,"This instant coffee is the best instant coffee available on the market without regard to price per cup, even though its generally in the lower half pricewise.  I have used the better known brands for years, Tasters Choice and Nescafe Clasico, and they are always at the top but now the new guy or girl on the block is on top and rightfully so.  I tried the new concentrates in the tubes from Starbucks and the jungle juice and there is no contest and Bustelo is there flavor and price wise by very comfortable margins."
